Aneesha		Aneesha	"Affection, Feeling, Imagination, Direct knowledge, Sentiment, Emotion, Reflection, Meditation, Contemplation, Mental perception, Proof, Old Greek - Pure, Chaste, Holy, Pious, Kind, Good, A varaition of Agnes, Celtic - Hunger, Lamb, One"
"Affection, Feeling, Imagination, Direct knowledge, Sentiment, Emotion, Reflection, Meditation, Contemplation, Mental perception, Proof, Old Greek - Pure, Chaste, Holy, Pious, Kind, Good, A varaition of Agnes, Celtic - Hunger, Lamb, One"			
Vasvi		Vasvi	The divine night (Wife of Indra)
The divine night (Wife of Indra)			
Trishani		Trishani	Hridika
Hridika			
"Of Heart, Friendship"		"Of Heart, Friendship"	Summer
Summer			
Summer time		Summer time	Aritra
Aritra			
"One who shows the right path, Navigator"		"One who shows the right path, Navigator"	Hasmitha
Hasmitha			
Popularity		Popularity	Aleah
Aleah			
Sublime		Sublime	Jahanavi
Jahanavi			
Mounika		Mounika	"Silence, The silence, refused to talk"
"Silence, The silence, refused to talk"			
Esana		Esana	a feminized word meaning to safeguard.
a feminized word meaning to safeguard.			
Eshanya		Eshanya	"East, North east, East, One of many names of Goddess Parvati, Purity, Desire"
"East, North east, East, One of many names of Goddess Parvati, Purity, Desire"			
Ovia		Ovia	"Painting, Artist, Beautiful drawing, A quiet and simple being, has deep inner desire"
"Painting, Artist, Beautiful drawing, A quiet and simple being, has deep inner desire"			
Kahina		Kahina	Kahina means The Diviner
Kahina means The Diviner			
Saarika		Saarika	"Morning, Goddess of sound, Dawn, Early morning"
"Morning, Goddess of sound, Dawn, Early morning"			
Ekaparnika		Ekaparnika	"Goddess Durga, Living upon one leaf, They are like Goddess Durga"
"Goddess Durga, Living upon one leaf, They are like Goddess Durga"			
Indu		Indu	"The Moon, Nectar or Soma, Moon"
"The Moon, Nectar or Soma, Moon"			
Lakshmika		Lakshmika	Goddess Lakshmi Devi
Goddess Lakshmi Devi			
Kirtan		Kirtan	"Name of Lord Murugan, Goddess Saraswati (Goddess of education, Purifying, Fire"
"Name of Lord Murugan, Goddess Saraswati (Goddess of education, Purifying, Fire"			
Saranya		Saranya	Surrendered
Surrendered			
Regina		Regina	A woman who is the Queen
A woman who is the Queen			
Billie		Billie	"Italian - Beautiful, Germanic - Will, Desire, Helmet, Protection, Defender Of Justice"
"Italian - Beautiful, Germanic - Will, Desire, Helmet, Protection, Defender Of Justice"			
Ilaria		Ilaria	Ilaria is a variation of Hillary and means cheerful.
Ilaria is a variation of Hillary and means cheerful.			
Twilla		Twilla	Variation of an English name 'Twyla' which means Woven
Variation of an English name 'Twyla' which means Woven			
Sanskruti		Sanskruti	"Culture, Refinement, Purification, Civilisation, Perfection, Determination civilisation"
"Culture, Refinement, Purification, Civilisation, Perfection, Determination civilisation"			
Neema		Neema	"born during the good times, was born during the time of abundance,neema, as a girl's name is pronounced nah mah. is swahili, the origin and the meaning of neema is ""born in prosperity""."
"born during the good times, was born during the time of abundance,neema, as a girl's name is pronounced nah mah. is swahili, the origin and the meaning of neema is ""born in prosperity""."			
Ashni		Ashni	Lightning
Lightning			
Bansari		Bansari	"Flute, Instrument played by Lord Krishna, Flute"
"Flute, Instrument played by Lord Krishna, Flute"			
Jini		Jini	"Variation of Jenny which is a diminutive of jane and jennifer, A Malayalam variation of Jenny."
"Variation of Jenny which is a diminutive of jane and jennifer, A Malayalam variation of Jenny."			
Ojaswita		Ojaswita	"Bright brightness, A person symbolic of brightness, A person who is a noble winner or a noble victory."
"Bright brightness, A person symbolic of brightness, A person who is a noble winner or a noble victory."			
Srinaya		Srinaya	Kay
Kay			
"Kay means Flames, Fire"		"Kay means Flames, Fire"	Halyn
Halyn			
"Unique, Not very common"		"Unique, Not very common"	Revanthika
Revanthika			
Saishree		Saishree	Shivaani
Shivaani			
"Goddess Parvati, Consort of Shiva (Wife of Lord Shiva)"		"Goddess Parvati, Consort of Shiva (Wife of Lord Shiva)"	Zoey
Zoey			
life		life	Nasreen
Nasreen			
A white colored wild flower		A white colored wild flower	Jadzia
Jadzia			
"fight,war, battle"		"fight,war, battle"	Trishala
Trishala			
"Trident (Mother of Lord Mahavir), Mother of lord mahavir"		"Trident (Mother of Lord Mahavir), Mother of lord mahavir"	Roux
Roux			
"A colour red, a colour of blood"		"A colour red, a colour of blood"	Clementine
Clementine			
"Mild, merciful, forgiving, tender"		"Mild, merciful, forgiving, tender"	Gahana
Gahana			
"Golden Chain, Deep, Impassable, Ornament, Precious Jewel"		"Golden Chain, Deep, Impassable, Ornament, Precious Jewel"	Runa
Runa			
"Sixth month, A strenght of a man"		"Sixth month, A strenght of a man"	Bidisha
Bidisha			
"Name of a river, She who is a lightening"		"Name of a river, She who is a lightening"	Druti
Druti			
"Softened, Softened"		"Softened, Softened"	Kaede
Kaede			
Kaede means Maple		Kaede means Maple	Adhithi
Adhithi			
"Freedom, Safety, Abundance"		"Freedom, Safety, Abundance"	Pranidhi
Pranidhi			
"Spy, Spy, One who is attentive, Natural"		"Spy, Spy, One who is attentive, Natural"	Goldie
Goldie			
"Goldia is a Judaism name which means valuable as gold. Expensive, exclusive and valuable."		"Goldia is a Judaism name which means valuable as gold. Expensive, exclusive and valuable."	Miriam
Miriam			
"beloved,miriam how to a girl's name is pronounced mar-ee-em. it is of hebrew origin, and the meaning of miriam is ""star of the sea"". from miryam, an older version of the name mary. other possible uses of ""wish for child"", ""rebellion"" or ""sea of bitterness"". biblical: the sister of moses, his life was saved, as a baby, if hid him in a basket among the reeds at the river's edge for the pharoah's daughter. the name was revived in the 18th century. century. the singer miriam makeba.,the sea or bitter,rebellious woman who wanted to the child"		"beloved,miriam how to a girl's name is pronounced mar-ee-em. it is of hebrew origin, and the meaning of miriam is ""star of the sea"". from miryam, an older version of the name mary. other possible uses of ""wish for child"", ""rebellion"" or ""sea of bitterness"". biblical: the sister of moses, his life was saved, as a baby, if hid him in a basket among the reeds at the river's edge for the pharoah's daughter. the name was revived in the 18th century. century. the singer miriam makeba.,the sea or bitter,rebellious woman who wanted to the child"	Khyati
Khyati			
"Fame, The name means Fame"		"Fame, The name means Fame"	Sharyu
Sharyu			
"River Sharayu, Holy river"		"River Sharayu, Holy river"	Eline
Eline			
One who shares light and brightness		One who shares light and brightness	Malia
Malia			
"beloved; calm, quiet,bitter,the shape of the virgin mary,malia as a girl's name is pronounced ma-lee-ah. is the hawaiian origin, and the meaning of malia is ""perhaps, probably"". variant of mary. also a variant of spanish mary. also the shape of amelia.,rebel woman"		"beloved; calm, quiet,bitter,the shape of the virgin mary,malia as a girl's name is pronounced ma-lee-ah. is the hawaiian origin, and the meaning of malia is ""perhaps, probably"". variant of mary. also a variant of spanish mary. also the shape of amelia.,rebel woman"	Uzma
Uzma			
"Greatest, Grand, Greatest, Supreme, Ultimate"		"Greatest, Grand, Greatest, Supreme, Ultimate"	Yasmeen
Yasmeen			
Jasmine or flower		Jasmine or flower	Celine
Celine			
"A hammer, they are heavenly"		"A hammer, they are heavenly"	Habibah
Habibah			
"Beloved, Sweetheart, Darling, Favorite, dearest, beloved"		"Beloved, Sweetheart, Darling, Favorite, dearest, beloved"	Julia
Julia			
"came from jupiter; hair soft and youth,julia how to a girl's name is pronounced joo-lee-ah, zhoo-lee-ah. it is of latin origin, and the importance of julia is ""youthful; jupiter 's child"". female july. among the early christians, but rarely in the middle ages. chef julia child; the opera house, celebrities, julia migenes; actresses julia ormond, julia roberts, julia louis-dreyfus, julia stiles.,soft hair,teen, flexible"		"came from jupiter; hair soft and youth,julia how to a girl's name is pronounced joo-lee-ah, zhoo-lee-ah. it is of latin origin, and the importance of julia is ""youthful; jupiter 's child"". female july. among the early christians, but rarely in the middle ages. chef julia child; the opera house, celebrities, julia migenes; actresses julia ormond, julia roberts, julia louis-dreyfus, julia stiles.,soft hair,teen, flexible"	Louise
Louise			
"famous in war,famous warrior,louise how to a girl's name is pronounced loo-eez. it is of old german origin, and the importance of louise is ""famous warrior"". feminine louis; french version of luis. louisa was more common in the 18th and 19th centuries. saint louise (16. in the sixteenth century), was a co-founder of the saint vincent de paul, the infirmary, the daughters of charity. author louisa may alcott; actresses: louise brooks, louise lasser.,prestigious warrior,known fighter"		"famous in war,famous warrior,louise how to a girl's name is pronounced loo-eez. it is of old german origin, and the importance of louise is ""famous warrior"". feminine louis; french version of luis. louisa was more common in the 18th and 19th centuries. saint louise (16. in the sixteenth century), was a co-founder of the saint vincent de paul, the infirmary, the daughters of charity. author louisa may alcott; actresses: louise brooks, louise lasser.,prestigious warrior,known fighter"	Kushala
Kushala			
"Safe, Happy, Expert, Kushala name has more meanigns, like Happy, Safe or an Expert"		"Safe, Happy, Expert, Kushala name has more meanigns, like Happy, Safe or an Expert"	Deeta
Deeta			
"A name of Goddess Lakshmi, Answer of prayers, Another name for Lakshmi, Name of Goddess Laxmi, fortunate"		"A name of Goddess Lakshmi, Answer of prayers, Another name for Lakshmi, Name of Goddess Laxmi, fortunate"	Aven
Aven			
"aven as a girl's name is of english origin, and the importance of aven is ""mountain avens"". name of a plant with white, yellow or reddish, flowers.,fair brightness"		"aven as a girl's name is of english origin, and the importance of aven is ""mountain avens"". name of a plant with white, yellow or reddish, flowers.,fair brightness"	Diane
Diane			
"divine,divine woman"		"divine,divine woman"	Amrah
Amrah			
"Headgear, A unique person who is always victorious leading a long life"		"Headgear, A unique person who is always victorious leading a long life"	Samia
Samia			
"Blessings, One who listens, Exalted, Noble, Much praised, She who is exalted, much praised"		"Blessings, One who listens, Exalted, Noble, Much praised, She who is exalted, much praised"	Selah
Selah			
Short form of selena		Short form of selena	Guinevere
Guinevere			
"guinevere as a girl's name is pronounced "" gwin-a-veer. it is welsh origin, and the meaning of ""guinevere"" is ""fair and soft. the altfranzösischen form of gwenhwyfar welsh gwen fair, blessed, holy"" and hwyfar ""smooth, soft"". an early form of jennifer and gaynor. mythology: king arthur, queen.,the show-white ghost, phantom,shade, white, white wave,women, of white magic"		"guinevere as a girl's name is pronounced "" gwin-a-veer. it is welsh origin, and the meaning of ""guinevere"" is ""fair and soft. the altfranzösischen form of gwenhwyfar welsh gwen fair, blessed, holy"" and hwyfar ""smooth, soft"". an early form of jennifer and gaynor. mythology: king arthur, queen.,the show-white ghost, phantom,shade, white, white wave,women, of white magic"	Lotus
Lotus			
"lotus as a girl's name is of greek origin, and the meaning of the lotus flower ""the lotus flower"". the name of the plant.lotus flower,the flower"		"lotus as a girl's name is of greek origin, and the meaning of the lotus flower ""the lotus flower"". the name of the plant.lotus flower,the flower"	Kasturi
Kasturi			
"Smelling of Musk, Musk, Fragrant Material"		"Smelling of Musk, Musk, Fragrant Material"	Elfesya
Elfesya			
"A girl as beautiful as a fairy or princess, fairy or princess"		"A girl as beautiful as a fairy or princess, fairy or princess"	Vanesa
Vanesa			
Croatian form of Vanessa. It means butterfly.		Croatian form of Vanessa. It means butterfly.	Itika
Itika			
Endless		Endless	Afizah
Afizah			
"A person who knows the recital of the Quran, One who guards the knowledge and modesty"		"A person who knows the recital of the Quran, One who guards the knowledge and modesty"	Dasha
Dasha			
"Circumstance, Period of life, Wick, Condition, Degree"		"Circumstance, Period of life, Wick, Condition, Degree"	Dharshitha
Dharshitha			
"Sight, Shown"		"Sight, Shown"	Olina
Olina			
"Happiness, delightful, blissful, cheerful"		"Happiness, delightful, blissful, cheerful"	Rayla
Rayla			
"Germanic - Well advised Protector, Wise Guardian, A wise and strong ruler, Strong Counselor,"		"Germanic - Well advised Protector, Wise Guardian, A wise and strong ruler, Strong Counselor,"	Becca
Becca			
"African Bobangi - To forecast, Predict, Borrow, Bound, Derived from Rebecca, A variant of Becky"		"African Bobangi - To forecast, Predict, Borrow, Bound, Derived from Rebecca, A variant of Becky"	Jaladhija
